IndicatorCode,Indicators,Outcomes,OutcomeNo,Substrand,SubstrandNo,StrandNo and Strand
307,5- ފައުންޑޭޝަނުގެ ދަރިވަރުންނަށް އުނގަންނައިދޭ ތީމާ ގުޅޭ ގޮތަށް ފޮތްތައް ބަހައްޓާ,ދަރިވަރުންނާއި މުދައްރިސުންނަށް ބޭނުންކުރެވޭ ގޮތަށް ލައިބްރަރީ/ތަނެއް ތައްޔާރުކޮށްފައިވުން,2.4.2.1,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
308,6- ދަރިވަރުންގެ އަތްފޯރާ ފަށުގައި ފޮތްތައް ބަހައްޓާ,ދަރިވަރުންނާއި މުދައްރިސުންނަށް ބޭނުންކުރެވޭ ގޮތަށް ލައިބްރަރީ/ތަނެއް ތައްޔާރުކޮށްފައިވުން,2.4.2.1,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
309,7- ފޮތްކިޔުމަށް ޝައުގުވެރިވާ ގޮތަށް ލައިބުރަރީ/ ފޮތްކިޔާ ސަރަހައްދު ތައްޔާރުކުރޭ,ދަރިވަރުންނާއި މުދައްރިސުންނަށް ބޭނުންކުރެވޭ ގޮތަށް ލައިބްރަރީ/ތަނެއް ތައްޔާރުކޮށްފައިވުން,2.4.2.1,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
310,1- ފޮތްތައް ބޭނުންކުރެވޭނެ އިންތިޒާމު ހަމަޖައްސައިފައި ވޭ,ދަރިވަރުންނާއި މުދައްރިސުން ލައިބްރަރީ ފޮތްތައް ބޭނުންކުރުން ,2.4.2.2,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
311,2- ދަރިވަރުން ބޭނުންކުރުމަށް ފޮތް ދޫކުރޭ,ދަރިވަރުންނާއި މުދައްރިސުން ލައިބްރަރީ ފޮތްތައް ބޭނުންކުރުން ,2.4.2.2,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
312,3- މުދައްރިސުން ބޭނުންކުރުމަށް ފޮތް ދޫކުރޭ ,ދަރިވަރުންނާއި މުދައްރިސުން ލައިބްރަރީ ފޮތްތައް ބޭނުންކުރުން ,2.4.2.2,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
313,1- އެކްސްޕެރިމެންޓްތައް ކުރިއަށް ގެންދިޔުމަށް ބޭނުންވާ ކެމިކަލް އަދި އާލާތްތައް ހުރޭ,ސައިންސްގެ މާއްދާތައް އުނގަންނައިދިނުމުގައި ބޭނުންކުރެވޭ ގޮތަށް ކެމިކަލް/ އިކްއިޕްމަންޓްތަކުގެ ބޭނުންހިފުން,2.4.3.1, ސައިންސް އިކްއިޕްމަންޓްތަކާއި ކެމިކަލްތަކުގެ ބޭނުންހިފުން ,2.4.3,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
314,2- ސައިންސްގެ މާއްދާތަކުގެޝައުގުވެރިކަން އިތުރުކުރުވާ ގޮތަށް ސްކޫލުގެ ލެބޯޓަރީ/ސައިންސްރޫމް ތައްޔާރުކޮށްފައި ވޭ,ސައިންސްގެ މާއްދާތައް އުނގަންނައިދިނުމުގައި ބޭނުންކުރެވޭ ގޮތަށް ކެމިކަލް/ އިކްއިޕްމަންޓްތަކުގެ ބޭނުންހިފުން,2.4.3.1, ސައިންސް އިކްއިޕްމަންޓްތަކާއި ކެމިކަލްތަކުގެ ބޭނުންހިފުން ,2.4.3,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
315,3- ފިލާވަޅުތަކާ ގުޅުވައިގެން ދަރިވަރުން ސައިންސް އިކްއިޕްމަންޓް/ ސައިންސް ކިޓްގެ ބޭނުންކުރަމުންދޭ,ސައިންސްގެ މާއްދާތައް އުނގަންނައިދިނުމުގައި ބޭނުންކުރެވޭ ގޮތަށް ކެމިކަލް/ އިކްއިޕްމަންޓްތަކުގެ ބޭނުންހިފުން,2.4.3.1, ސައިންސް އިކްއިޕްމަންޓްތަކާއި ކެމިކަލްތަކުގެ ބޭނުންހިފުން ,2.4.3,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
316,1- ކެމިކަލްތައް ލޭބަލްކޮށްފައި ވޭ,ކެމިކަލްތަކާއި އިކްއިޕްމަންޓްތައް ބެލެހެއްޓުން ,2.4.3.2, ސައިންސް އިކްއިޕްމަންޓްތަކާއި ކެމިކަލްތަކުގެ ބޭނުންހިފުން ,2.4.3,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
317,2- މިނިސްޓްރީއިން ކަނޑައަޅައިފައިވާ އުސޫލާ އެއްގޮތަށް، ރައްކާތެރި ތަނެއްގައި ކެމިކަލްތައް ބަލަހައްޓާފައިވޭ ,ކެމިކަލްތަކާއި އިކްއިޕްމަންޓްތައް ބެލެހެއްޓުން ,2.4.3.2, ސައިންސް އިކްއިޕްމަންޓްތަކާއި ކެމިކަލްތަކުގެ ބޭނުންހިފުން ,2.4.3,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
318,3- މުއްދަތު ހަމަވެފައިވާ ކެމިކަލްތައް އުސޫލާ އެއްގޮތަށް ނައްތާލުމަށް މިނިސްޓްރީއަށް ހުށައަޅައިފައި ވޭ,ކެމިކަލްތަކާއި އިކްއިޕްމަންޓްތައް ބެލެހެއްޓުން ,2.4.3.2, ސައިންސް އިކްއިޕްމަންޓްތަކާއި ކެމިކަލްތަކުގެ ބޭނުންހިފުން ,2.4.3,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
320,1- ދަރިވަރުންގެ މަސައްކަތް މުދައްރިސުން ބަލާކަން ލީޑިން ޓީޗަރު ކަށަވަރުކުރޭ,ދަރިވަރުންގެ މަސައްކަތް ޗެކްކޮށް ފީޑްބެކް ދިނުން,2.5.1.1,އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކޮށްގެން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި އުނގެނުމާއި އުނގަންނައިދިނުމަށް ބަދަލު ގެނައުން,2.5.1,ފެންވަރު 2.5: ފެންވަރުބެލުމާއި ރިޕޯޓުކުރުން
321,2- ދަރިވަރުންގެ މަސައްކަތަށް މުދައްރިސުން ބިނާކުރަނިވި ފީޑްބެކް ދޭކަން ލީޑިން ޓީޗަރު ކަށަވަރުކުރޭ,ދަރިވަރުންގެ މަސައްކަތް ޗެކްކޮށް ފީޑްބެކް ދިނުން,2.5.1.1,އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކޮށްގެން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި އުނގެނުމާއި އުނގަންނައިދިނުމަށް ބަދަލު ގެނައުން,2.5.1,ފެންވަރު 2.5: ފެންވަރުބެލުމާއި ރިޕޯޓުކުރުން
322,3- ދަރިވަރުންގެ މަސައްކަތާގުޅޭ ރިކޯޑުތައް ޓީޗަރުން ބަލަހައްޓާކަން ލީޑިން ޓީޗަރު ކަށަވަރުކުރޭ,ދަރިވަރުންގެ މަސައްކަތް ޗެކްކޮށް ފީޑްބެކް ދިނުން,2.5.1.1,އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކޮށްގެން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި އުނގެނުމާއި އުނގަންނައިދިނުމަށް ބަދަލު ގެނައުން,2.5.1,ފެންވަރު 2.5: ފެންވަރުބެލުމާއި ރިޕޯޓުކުރުން
323,1- ފަސް ޑޮމެއިންގެ މައްޗަށް ދަރިވަރުންގެ ޕޯޓްފޯލިޔޯ ތައްޔާރުކުރޭ,ފައުންޑޭޝަން ސްޓޭޖްގެ ދަރިވަރުންގެ ފެންވަރު ބެލުމާއި ރިޕޯޓުކުރުން,2.5.1.2,އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކޮށްގެން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި އުނގެނުމާއި އުނގަންނައިދިނުމަށް ބަދަލު ގެނައުން,2.5.1,ފެންވަރު 2.5: ފެންވަރުބެލުމާއި ރިޕޯޓުކުރުން
324,2- އެލްކޭޖީގެ ޕޯޓްފޯލިޔޯގެ މައުލޫމާތު ޔޫކޭޖީގައި ބޭނުންކުރޭ,ފައުންޑޭޝަން ސްޓޭޖްގެ ދަރިވަރުންގެ ފެންވަރު ބެލުމާއި ރިޕޯޓުކުރުން,2.5.1.2,އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކޮށްގެން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި އުނގެނުމާއި އުނގަންނައިދިނުމަށް ބަދަލު ގެނައުން,2.5.1,ފެންވަރު 2.5: ފެންވަރުބެލުމާއި ރިޕޯޓުކުރުން
325,3- ޓާމަކު އެއްފަހަރު ދަރިވަރުންގެ ޕޯޓްފޯލިޔޯ ބެލެނިވެރިންނާ ހިއްސާކުރޭ,ފައުންޑޭޝަން ސްޓޭޖްގެ ދަރިވަރުންގެ ފެންވަރު ބެލުމާއި ރިޕޯޓުކުރުން,2.5.1.2,އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކޮށްގެން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި އުނގެނުމާއި އުނގަންނައިދިނުމަށް ބަދަލު ގެނައުން,2.5.1,ފެންވަރު 2.5: ފެންވަރުބެލުމާއި ރިޕޯޓުކުރުން
326,"
1- އުނގެނުމާއި އުނގަންނައިދިނުން އިތުރަށް ރަނގަޅުކުރުމަށް އެހީތެރިވެދޭ ގޮތަށް ބްލޫމްސް ޓެކްސޮނަމީއަށް ރިއާޔަތްކޮށްގެން އެސެސްމަންޓްތަކުގެ އެނަލިސިސް ހަދާ ",ދަރިވަރުންގެ ކުރިއެރުމަށް އެސެސްމަންޓްތަކުގެ ބޭނުންކުރުން,2.5.1.3,އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކޮށްގެން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި އުނގެނުމާއި އުނގަންނައިދިނުމަށް ބަދަލު ގެނައުން,2.5.1,ފެންވަރު 2.5: ފެންވަރުބެލުމާއި ރިޕޯޓުކުރުން
327,2- އެސެސްމެންޓުތަކުގެ ނަތީޖާ ބެލެނިވެރިންނާ ހިއްސާކުރޭ,ދަރިވަރުންގެ ކުރިއެރުމަށް އެސެސްމަންޓްތަކުގެ ބޭނުންކުރުން,2.5.1.3,އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކޮށްގެން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި އުނގެނުމާއި އުނގަންނައިދިނުމަށް ބަދަލު ގެނައުން,2.5.1,ފެންވަރު 2.5: ފެންވަރުބެލުމާއި ރިޕޯޓުކުރުން
328,3- އެސެސްމަންޓްތައް އެނަލައިޒްކުރުމުން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި ދަރިވަރުންގެ ފެންވަރު މަތިކުރުމަށް ހަރަކާތްތައް ހިންގާ,ދަރިވަރުންގެ ކުރިއެރުމަށް އެސެސްމަންޓްތަކުގެ ބޭނުންކުރުން,2.5.1.3,އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކޮށްގެން ލިބޭ މަޢުލޫމާތުގެ އަލީގައި އުނގެނުމާއި އުނގަންނައިދިނުމަށް ބަދަލު ގެނައުން,2.5.1,ފެންވަރު 2.5: ފެންވަރުބެލުމާއި ރިޕޯޓުކުރުން
